time	V(vout)
Step Information: Run=0  (Run: 1/129)
1.754606267264396e+000	4.601581e-003
1.754606354567748e+000	5.244659e-003
1.754606456038058e+000	6.344444e-003
1.754606518820818e+000	7.430832e-003
1.754606567149523e+000	8.771208e-003
1.754606605064424e+000	1.043183e-002
1.754606636577691e+000	1.263390e-002
1.754606663108653e+000	1.564689e-002
1.754606685468833e+000	1.986921e-002
1.754606704503402e+000	2.597005e-002
1.754606721084276e+000	3.514129e-002
1.754606736155804e+000	4.970595e-002
1.754606750795531e+000	7.460223e-002
1.754606766750356e+000	1.197422e-001
1.754606782821554e+000	1.891636e-001
1.754606807841359e+000	3.307936e-001
1.754606835391794e+000	5.077637e-001
1.754606862885449e+000	6.933316e-001
1.754606907558276e+000	9.987537e-001
1.754606996903934e+000	1.587998e+000
1.754607087896407e+000	2.135386e+000
1.754607181576599e+000	2.640463e+000
1.754607225810734e+000	2.824259e+000
1.754607273767469e+000	2.944701e+000
1.754607319059545e+000	3.006453e+000
1.754607356565863e+000	3.033198e+000
1.754607398743520e+000	3.050262e+000
1.754607450739012e+000	3.063045e+000
1.754607523599649e+000	3.073922e+000
1.754607611000949e+000	3.081709e+000
1.754607744098131e+000	3.088552e+000
1.754607907681361e+000	3.093321e+000
1.754608179879035e+000	3.097489e+000
1.754608615591337e+000	3.100725e+000
1.754611193508215e+000	3.105125e+000
1.754614606492762e+000	3.106037e+000
1.754621432461857e+000	3.106364e+000
1.776616996029127e+000	3.106283e+000
1.802416996029066e+000	3.106284e+000
1.819616996029026e+000	3.106284e+000
1.852316996028950e+000	3.106285e+000
1.890116996028862e+000	3.106286e+000
1.922016996028788e+000	3.106287e+000
1.970416996028675e+000	3.106288e+000
2.024416996028549e+000	3.106288e+000
2.086216996028405e+000	3.106287e+000
2.126816996028310e+000	3.106275e+000
2.195616996028150e+000	3.106092e+000
2.229216996028072e+000	3.105673e+000
2.259116996028002e+000	3.104457e+000
2.277916996027958e+000	3.100593e+000
2.280416996027952e+000	3.096640e+000
2.280516996027952e+000	3.092618e+000
2.280529496027953e+000	3.088467e+000
2.280529886652953e+000	3.088141e+000
2.280533597590456e+000	3.078986e+000
2.280534769465458e+000	3.058674e+000
2.280534865579355e+000	3.053652e+000
2.280535057807153e+000	3.035949e+000
2.280535086058002e+000	3.031544e+000
2.280535142559703e+000	3.016472e+000
2.280535206946496e+000	2.986387e+000
2.280535257139668e+000	2.937938e+000
2.280535301314469e+000	2.846092e+000
2.280535354967679e+000	2.651187e+000
2.280535405595288e+000	2.398284e+000
2.280535461997459e+000	2.078447e+000
2.280535527560989e+000	1.682436e+000
2.280535615440979e+000	1.107497e+000
2.280535695789588e+000	5.673251e-001
2.280535768453245e+000	9.165777e-002
2.280535771273325e+000	7.548063e-002
2.280535776913489e+000	4.954778e-002
2.280535783025933e+000	2.888711e-002
2.280535790973406e+000	1.218983e-002
2.280535793968969e+000	8.675219e-003
2.280535796418217e+000	7.127191e-003
2.280535799738665e+000	5.671273e-003
2.280535802782918e+000	4.734988e-003
2.280535806617547e+000	3.929682e-003
2.280535811606708e+000	3.220559e-003
2.280535817283379e+000	2.694647e-003
2.280535826034889e+000	2.187304e-003
2.280535835535385e+000	1.852530e-003
2.280535852061998e+000	1.518892e-003
2.280535869331796e+000	1.321697e-003
2.280535903871389e+000	1.116337e-003
2.280535939116874e+000	1.004538e-003
2.280536009607843e+000	8.978792e-004
2.280536095299127e+000	8.337753e-004
2.280536266681693e+000	7.788133e-004
2.280536529392709e+000	7.429845e-004
2.280537054814744e+000	7.175070e-004
2.280538105658813e+000	7.009848e-004
2.280540207346952e+000	6.921611e-004
2.280544410723230e+000	6.884399e-004
2.280552817475783e+000	6.874005e-004
2.320570512011454e+000	6.865514e-004
2.326570512011440e+000	6.863826e-004
2.366570512011347e+000	6.853443e-004
2.406570512011253e+000	6.844428e-004
2.428970512011201e+000	6.839909e-004
2.468970512011108e+000	6.832678e-004
2.499970512011036e+000	6.827737e-004
2.500000000000000e+000	6.827735e-004
Step Information: Run=1  (Run: 2/129)
0.000000000000000e+000	6.842396e-004
9.999999999621423e-006	6.844212e-004
2.999999999886427e-005	6.845118e-004
4.424999999989510e-002	6.837198e-004
8.854999999979185e-002	6.830312e-004
1.019499999997606e-001	6.828413e-004
1.462499999996574e-001	6.822707e-004
1.905499999995541e-001	6.818007e-004
2.043499999995220e-001	6.816920e-004
2.486499999994187e-001	6.817707e-004
2.798499999993460e-001	6.832927e-004
3.021499999992940e-001	6.878960e-004
3.067499999992833e-001	6.901263e-004
3.209499999992502e-001	7.228333e-004
3.224499999992467e-001	7.536777e-004
3.229499999992456e-001	7.877580e-004
3.231499999992451e-001	8.209755e-004
3.232499999992449e-001	8.551294e-004
3.233624999992451e-001	9.215142e-004
3.233874999992459e-001	9.785441e-004
3.234374999992475e-001	1.174496e-003
3.234390624992471e-001	1.187548e-003
3.234421874992464e-001	1.234912e-003
3.234484374992448e-001	1.365262e-003
3.234499999992444e-001	1.419734e-003
3.234531249992436e-001	1.583136e-003
3.234539062492452e-001	1.647656e-003
3.234554687492448e-001	1.831968e-003
3.234558593742456e-001	1.898222e-003
3.234566406242472e-001	2.123888e-003
3.234577868225941e-001	2.638908e-003
3.234580069657262e-001	2.834944e-003
3.234584472519906e-001	3.469363e-003
3.234585573235549e-001	3.742201e-003
3.234587774666871e-001	4.563510e-003
3.234588230602924e-001	4.819607e-003
3.234589142475031e-001	5.579010e-003
3.234589890013098e-001	6.489835e-003
3.234590479564332e-001	7.610025e-003
3.234590946091274e-001	8.994278e-003
3.234591311882049e-001	1.070461e-002
3.234591619883851e-001	1.300620e-002
3.234591879305597e-001	1.616615e-002
3.234592097858098e-001	2.060861e-002
3.234592284263442e-001	2.705842e-002
3.234592447331970e-001	3.681616e-002
3.234592596716439e-001	5.245621e-002
3.234592743658560e-001	7.934050e-002
3.234592901796773e-001	1.269800e-001
3.234593067536835e-001	2.014692e-001
3.234593310838712e-001	3.416948e-001
3.234593573189457e-001	5.113242e-001
3.234593856105725e-001	7.025449e-001
3.234594316277040e-001	1.016848e+000
3.234595236619633e-001	1.622122e+000
3.234596152147162e-001	2.169013e+000
3.234597107963921e-001	2.675485e+000
3.234597534175059e-001	2.843311e+000
3.234598056439495e-001	2.962568e+000
3.234598449465587e-001	3.011085e+000
3.234598844949623e-001	3.036378e+000
3.234599268448903e-001	3.052322e+000
3.234599820337003e-001	3.064879e+000
3.234600570761330e-001	3.075259e+000
3.234601490139717e-001	3.082806e+000
3.234602882603035e-001	3.089390e+000
3.234604608003373e-001	3.093982e+000
3.234607547805517e-001	3.098042e+000
3.234612293799444e-001	3.101172e+000
3.234621785787297e-001	3.103663e+000
3.234640769763040e-001	3.105299e+000
3.234678737714489e-001	3.106103e+000
3.234754673617388e-001	3.106363e+000
3.477817776257481e-001	3.106283e+000
3.763817776256815e-001	3.106284e+000
4.035817776256181e-001	3.106285e+000
4.410817776255307e-001	3.106286e+000
4.842817776254300e-001	3.106287e+000
5.059817776253794e-001	3.106287e+000
5.590817776252557e-001	3.106288e+000
6.083817776251408e-001	3.106288e+000
6.758817776249835e-001	3.106288e+000
7.107817776249021e-001	3.106284e+000
7.857817776247273e-001	3.106202e+000
8.131817776246635e-001	3.106078e+000
8.549817776245661e-001	3.105526e+000
8.861817776244934e-001	3.104043e+000
9.037817776244523e-001	3.098852e+000
9.045817776244505e-001	3.096868e+000
9.046817776244502e-001	3.096220e+000
9.046942776244507e-001	3.096112e+000
9.047192776244515e-001	3.095840e+000
9.047958401244465e-001	3.091864e+000
9.048048244994469e-001	3.085599e+000
9.048067776244473e-001	3.078711e+000
9.048075588744489e-001	3.070727e+000
9.048077541869475e-001	3.066078e+000
9.048081448119483e-001	3.049763e+000
9.048081962817420e-001	3.045543e+000
9.048082992213331e-001	3.030992e+000
9.048083624598498e-001	3.015237e+000
9.048084290475025e-001	2.983198e+000
9.048084769399871e-001	2.934836e+000
9.048085207338730e-001	2.840844e+000
9.048085735668678e-001	2.645382e+000
9.048086253593262e-001	2.384293e+000
9.048086836729219e-001	2.052737e+000
9.048087494135579e-001	1.655819e+000
9.048088270707666e-001	1.147155e+000
9.048089058717679e-001	6.148751e-001
9.048089812862301e-001	1.166509e-001
9.048089847491099e-001	9.598376e-002
9.048089916748729e-001	6.086696e-002
9.048089976581224e-001	3.623592e-002
9.048090030530283e-001	2.121340e-002
9.048090096138139e-001	1.029901e-002
9.048090116034793e-001	8.394809e-003
9.048090149556849e-001	6.556246e-003
9.048090185938413e-001	5.190938e-003
9.048090230282142e-001	4.116363e-003
9.048090281685077e-001	3.324201e-003
9.048090349674354e-001	2.674158e-003
9.048090431188989e-001	2.199969e-003
9.048090545827954e-001	1.808037e-003
9.048090691190005e-001	1.522152e-003
9.048090904954371e-001	1.290536e-003
9.048091192669894e-001	1.123108e-003
9.048091638620370e-001	9.906503e-004
9.048092278059059e-001	8.967476e-004
9.048093332440885e-001	8.248393e-004
9.048094949721666e-001	7.756857e-004
9.048097827550166e-001	7.397786e-004
9.048102577045647e-001	7.168595e-004
9.048128569815859e-001	6.930592e-004
9.048161880828225e-001	6.889240e-004
9.048228502852957e-001	6.874191e-004
9.096161211199103e-001	6.876330e-004
9.538161211198073e-001	6.864302e-004
9.980161211197043e-001	6.853858e-004
1.012016121119672e+000	6.850846e-004
1.056216121119569e+000	6.842175e-004
1.100416121119466e+000	6.834648e-004
1.114416121119433e+000	6.832476e-004
1.158716121119330e+000	6.826216e-004
1.203016121119227e+000	6.820833e-004
1.216816121119194e+000	6.819364e-004
1.261116121119091e+000	6.816142e-004
1.305016121118989e+000	6.822368e-004
1.319216121118956e+000	6.831841e-004
1.341716121118903e+000	6.875462e-004
1.361016121118858e+000	7.188838e-004
1.362816121118854e+000	7.493573e-004
1.363316121118853e+000	7.766270e-004
1.363516121118853e+000	7.992384e-004
1.363616121118852e+000	8.178994e-004
1.363716121118852e+000	8.492019e-004
1.363828621118852e+000	9.077666e-004
1.363853621118853e+000	9.457309e-004
1.363903621118855e+000	1.082022e-003
1.363916121118855e+000	1.152762e-003
1.363919246118854e+000	1.185575e-003
1.363925496118853e+000	1.276513e-003
1.363927058618852e+000	1.309561e-003
1.363930183618852e+000	1.431991e-003
1.363935171083227e+000	1.770803e-003
1.363936218039328e+000	2.040327e-003
1.363938311951529e+000	3.142189e-003
1.363938431982440e+000	3.304785e-003
1.363938672044263e+000	3.861285e-003
1.363938732059719e+000	4.060629e-003
1.363938852090630e+000	4.652993e-003
1.363938975190859e+000	5.480717e-003
1.363939003486401e+000	5.759029e-003
1.363939060077488e+000	6.571802e-003
1.363939125858426e+000	7.959143e-003
1.363939173261777e+000	9.551210e-003
1.363939208700913e+000	1.148921e-002
1.363939237281304e+000	1.402499e-002
1.363939261237675e+000	1.751075e-002
1.363939281714046e+000	2.249255e-002
1.363939299411669e+000	2.984084e-002
1.363939315163247e+000	4.118688e-002
1.363939329877287e+000	5.978734e-002
1.363939344863869e+000	9.232450e-002
1.363939360509743e+000	1.467943e-001
1.363939378856752e+000	2.369079e-001
1.363939400373276e+000	3.660126e-001
1.363939426294454e+000	5.362666e-001
1.363939455855029e+000	7.367006e-001
1.363939509422345e+000	1.097807e+000
1.363939616556976e+000	1.782898e+000
1.363939737179088e+000	2.479918e+000
1.363939801304280e+000	2.783124e+000
1.363939841080374e+000	2.905271e+000
1.363939895948633e+000	2.997009e+000
1.363939923250449e+000	3.021954e+000
1.363939970979612e+000	3.045066e+000
1.363940014810453e+000	3.058339e+000
1.363940081108126e+000	3.070210e+000
1.363940161315622e+000	3.078945e+000
1.363940274046364e+000	3.086099e+000
1.363940426051997e+000	3.091631e+000
1.363940644280284e+000	3.096036e+000
1.363940948132747e+000	3.099328e+000
1.363942105936509e+000	3.103721e+000
1.363943172825543e+000	3.104961e+000
1.363944948735814e+000	3.105731e+000
1.363948500556354e+000	3.106164e+000
1.363955604197432e+000	3.106321e+000
1.388255055172490e+000	3.106283e+000
1.416155055172425e+000	3.106284e+000
1.449255055172348e+000	3.106285e+000
1.487555055172258e+000	3.106286e+000
1.518555055172186e+000	3.106286e+000
1.567355055172072e+000	3.106287e+000
1.620955055171947e+000	3.106288e+000
1.685955055171796e+000	3.106288e+000
1.723355055171709e+000	3.106287e+000
1.796055055171539e+000	3.106259e+000
1.825755055171470e+000	3.106203e+000
1.876855055171351e+000	3.105858e+000
1.912755055171267e+000	3.104954e+000
1.928155055171231e+000	3.103895e+000
1.944755055171193e+000	3.097946e+000
1.945055055171192e+000	3.096923e+000
1.945155055171192e+000	3.096328e+000
1.945167555171192e+000	3.096223e+000
1.945192555171193e+000	3.095862e+000
1.945269117671192e+000	3.092011e+000
1.945276930171190e+000	3.087617e+000
1.945280354114797e+000	3.079113e+000
1.945281475153319e+000	3.064831e+000
1.945281624625121e+000	3.058105e+000
1.945281875550123e+000	3.040625e+000
1.945281913854476e+000	3.035567e+000
1.945281990463183e+000	3.018116e+000
1.945282046515203e+000	2.995640e+000
1.945282097469566e+000	2.955067e+000
1.945282141258296e+000	2.882564e+000
1.945282187199663e+000	2.742174e+000
1.945282234960207e+000	2.525513e+000
1.945282288038346e+000	2.234040e+000
1.945282350461593e+000	1.864781e+000
1.945282427655062e+000	1.375663e+000
1.945282582041997e+000	3.616632e-001
1.945282637497712e+000	2.318131e-002
1.945282637628537e+000	2.267383e-002
1.945282637768081e+000	2.220590e-002
1.945282638047168e+000	2.140074e-002
1.945282638605342e+000	2.003863e-002
1.945282639502114e+000	1.815671e-002
1.945282640660366e+000	1.608090e-002
1.945282642640152e+000	1.325552e-002
1.945282646066897e+000	9.700616e-003
1.945282649746531e+000	7.129608e-003
1.945282653075278e+000	5.647922e-003
1.945282657121954e+000	4.497205e-003
1.945282661970115e+000	3.606674e-003
1.945282667987851e+000	2.911830e-003
1.945282675656145e+000	2.369244e-003
1.945282685635497e+000	1.947918e-003
1.945282698834401e+000	1.625114e-003
1.945282717208645e+000	1.372985e-003
1.945282742694623e+000	1.183198e-003
1.945282780240504e+000	1.037542e-003
1.945282835455203e+000	9.302148e-004
1.945282922040747e+000	8.500595e-004
1.945283057991890e+000	7.929869e-004
1.945283287062711e+000	7.521720e-004
1.945283674760557e+000	7.247670e-004
1.945285704494687e+000	6.958375e-004
1.945288337428028e+000	6.901691e-004
1.945293603294712e+000	6.880106e-004
1.945304135028078e+000	6.875767e-004
1.989551579295107e+000	6.865511e-004
2.024251579295026e+000	6.857063e-004
2.068451579294923e+000	6.847573e-004
2.112651579294820e+000	6.839334e-004
2.126651579294787e+000	6.836957e-004
2.170951579294684e+000	6.830102e-004
2.215251579294581e+000	6.824161e-004
2.229051579294548e+000	6.822487e-004
2.273351579294445e+000	6.817845e-004
2.317651579294342e+000	6.816369e-004
2.331451579294310e+000	6.818047e-004
2.362051579294239e+000	6.834227e-004
2.384051579294187e+000	6.882879e-004
2.401651579294146e+000	7.203346e-004
2.403251579294143e+000	7.480698e-004
2.403851579294141e+000	7.824013e-004
2.404051579294141e+000	8.100124e-004
2.404151579294140e+000	8.351473e-004
2.404251579294140e+000	8.886866e-004
2.404351579294140e+000	9.912595e-004
2.404364079294140e+000	1.027030e-003
2.404389079294141e+000	1.167214e-003
2.404395329294140e+000	1.230650e-003
2.404396891794139e+000	1.256176e-003
2.404400016794138e+000	1.343728e-003
2.404406266794137e+000	1.635847e-003
2.404407631179350e+000	1.874199e-003
2.404410359949779e+000	2.852912e-003
2.404410513916456e+000	2.999199e-003
2.404410821849812e+000	3.506096e-003
2.404410898833149e+000	3.691213e-003
2.404411052799826e+000	4.242718e-003
2.404411192016436e+000	4.926058e-003
2.404411226820589e+000	5.175934e-003
2.404411296428894e+000	5.903724e-003
2.404411376030129e+000	7.129351e-003
2.404411430929933e+000	8.458757e-003
2.404411468451563e+000	9.926583e-003
2.404411503111504e+000	1.209555e-002
2.404411531344948e+000	1.497302e-002
2.404411554778633e+000	1.896391e-002
2.404411574396903e+000	2.463688e-002
2.404411591348030e+000	3.307949e-002
2.404411606611955e+000	4.632902e-002
2.404411621226398e+000	6.884733e-002
2.404411637429519e+000	1.109263e-001
2.404411652983850e+000	1.738362e-001
2.404411675256469e+000	2.947640e-001
2.404411699000107e+000	4.442142e-001
2.404411725560621e+000	6.220914e-001
2.404411762654881e+000	8.752738e-001
2.404411836843401e+000	1.369022e+000
2.404411936683871e+000	1.987118e+000
2.404412039436707e+000	2.564281e+000
2.404412091080943e+000	2.796842e+000
2.404412133854201e+000	2.918784e+000
2.404412186205061e+000	3.000195e+000
2.404412219076221e+000	3.027489e+000
2.404412263030704e+000	3.047228e+000
2.404412310328773e+000	3.060305e+000
2.404412379638220e+000	3.071834e+000
2.404412462083148e+000	3.080097e+000
2.404412584185860e+000	3.087177e+000
2.404412740104476e+000	3.092368e+000
2.404412973809233e+000	3.096645e+000
2.404413295093949e+000	3.099731e+000
2.404414921271222e+000	3.104299e+000
2.404417004684476e+000	3.105558e+000
2.404421171510979e+000	3.106166e+000
2.404429505163986e+000	3.106345e+000
2.428646176306028e+000	3.106283e+000
2.457146176305962e+000	3.106284e+000
2.490346176305884e+000	3.106285e+000
2.499946176305862e+000	3.106285e+000
2.500000000000000e+000	3.106285e+000
Step Information: Run=2  (Run: 3/129)
0.000000000000000e+000	3.106330e+000
9.999999999621423e-006	3.106307e+000
2.999999999886427e-005	3.106295e+000
5.994999999985851e-002	3.106295e+000
1.019499999997606e-001	3.106293e+000
1.690499999996042e-001	3.106240e+000
2.043499999995220e-001	3.106096e+000
2.430499999994318e-001	3.105562e+000
2.719499999993644e-001	3.104133e+000
2.886499999993255e-001	3.099237e+000
2.898374999993223e-001	3.093880e+000
2.898585937493223e-001	3.087592e+000
2.898621093743259e-001	3.076622e+000
2.898627929680764e-001	3.066728e+000
2.898630371086988e-001	3.058796e+000
2.898631347649499e-001	3.052065e+000
2.898633300774485e-001	3.029015e+000
2.898634102306161e-001	3.011973e+000
2.898634302689089e-001	3.004118e+000
2.898634703454910e-001	2.978045e+000
2.898635127786022e-001	2.928265e+000
2.898635562881644e-001	2.829238e+000
2.898636046659178e-001	2.644796e+000
2.898636598846238e-001	2.362263e+000
2.898637218013320e-001	2.008611e+000
2.898637878116368e-001	1.607391e+000
2.898638656015216e-001	1.094718e+000
2.898639363125355e-001	6.159378e-001
2.898640098085252e-001	1.293855e-001
2.898640133506305e-001	1.078729e-001
2.898640204348411e-001	7.036617e-002
2.898640268136354e-001	4.198644e-002
2.898640320789596e-001	2.540636e-002
2.898640390278047e-001	1.197977e-002
2.898640418384098e-001	8.853219e-003
2.898640449157455e-001	6.953998e-003
2.898640485160833e-001	5.483327e-003
2.898640528887846e-001	4.317491e-003
2.898640576275078e-001	3.510751e-003
2.898640642926189e-001	2.805044e-003
2.898640719514098e-001	2.306746e-003
2.898640827655079e-001	1.892023e-003
2.898640964064541e-001	1.588491e-003
2.898641163093636e-001	1.342558e-003
2.898641429929079e-001	1.163979e-003
2.898641839358795e-001	1.022720e-003
2.898642424585347e-001	9.218698e-004
2.898643377895240e-001	8.446011e-004
2.898644835246920e-001	7.912811e-004
2.898647390678306e-001	7.522380e-004
2.898651593195751e-001	7.269456e-004
2.898674121059344e-001	7.001295e-004
2.898702965393554e-001	6.952271e-004
2.898760654062009e-001	6.934878e-004
3.006491314115181e-001	6.929912e-004
3.406491314114248e-001	6.918130e-004
3.806491314113316e-001	6.907900e-004
4.030491314112794e-001	6.902771e-004
4.430491314111862e-001	6.894565e-004
4.830491314110930e-001	6.887440e-004
5.054491314110408e-001	6.883870e-004
5.454491314109475e-001	6.878177e-004
5.855491314108541e-001	6.873503e-004
6.078491314108021e-001	6.871899e-004
6.479491314107087e-001	6.876885e-004
6.721491314106523e-001	6.900042e-004
6.903491314106098e-001	6.971401e-004
7.014491314105840e-001	7.315003e-004
7.025491314105814e-001	7.583419e-004
7.029491314105805e-001	7.849016e-004
7.031491314105800e-001	8.133203e-004
7.032491314105798e-001	8.401976e-004
7.033491314105795e-001	9.060634e-004
7.034491314105793e-001	1.049535e-003
7.034616314105797e-001	1.093313e-003
7.034647564105789e-001	1.112911e-003
7.034710064105774e-001	1.184745e-003
7.034835064105778e-001	1.435170e-003
7.034858953607817e-001	1.529526e-003
7.034864925983335e-001	1.568444e-003
7.034876870734337e-001	1.695647e-003
7.034900760236376e-001	2.090551e-003
7.034905475173510e-001	2.260270e-003
7.034914905047778e-001	2.837254e-003
7.034916503731807e-001	3.012908e-003
7.034919701099831e-001	3.550859e-003
7.034920500441828e-001	3.752266e-003
7.034922099125858e-001	4.341434e-003
7.034923179173340e-001	4.953727e-003
7.034924376443676e-001	5.955852e-003
7.034924642316298e-001	6.290662e-003
7.034925174061542e-001	7.267657e-003
7.034925683436519e-001	8.647023e-003
7.034926116098603e-001	1.051920e-002
7.034926453140216e-001	1.292017e-002
7.034926720543275e-001	1.609480e-002
7.034926939393884e-001	2.046070e-002
7.034927125342065e-001	2.676790e-002
7.034927288543926e-001	3.631210e-002
7.034927438186820e-001	5.159309e-002
7.034927584958730e-001	7.782784e-002
7.034927743495807e-001	1.246408e-001
7.034927907555257e-001	1.978744e-001
7.034928178293249e-001	3.537239e-001
7.034928430621754e-001	5.168067e-001
7.034928730322640e-001	7.196441e-001
7.034929183306602e-001	1.029051e+000
7.034930089274489e-001	1.624508e+000
7.034931006907961e-001	2.172305e+000
7.034931957753869e-001	2.675961e+000
7.034932382792114e-001	2.843109e+000
7.034932908535474e-001	2.962930e+000
7.034933301200468e-001	3.011309e+000
7.034933696719854e-001	3.036510e+000
7.034934120606238e-001	3.052417e+000
7.034934673470339e-001	3.064956e+000
7.034935425356395e-001	3.075324e+000
7.034936346099450e-001	3.082856e+000
7.034937741971739e-001	3.089433e+000
7.034939470197195e-001	3.094013e+000
7.034942430694464e-001	3.098078e+000
7.034947210760443e-001	3.101208e+000
7.034956770892400e-001	3.103691e+000
7.034975891156314e-001	3.105318e+000
7.035014131684108e-001	3.106114e+000
7.035090612739730e-001	3.106369e+000
7.049161347518300e-001	3.106289e+000
7.273161347517778e-001	3.106290e+000
7.535161347517168e-001	3.106291e+000
7.840161347516457e-001	3.106292e+000
8.073161347515914e-001	3.106292e+000
8.461161347515009e-001	3.106293e+000
8.908161347513968e-001	3.106294e+000
9.097161347513527e-001	3.106294e+000
9.643161347512255e-001	3.106295e+000
1.012116134751114e+000	3.106295e+000
1.076716134750964e+000	3.106282e+000
1.114516134750875e+000	3.106234e+000
1.164816134750758e+000	3.105933e+000
1.199016134750679e+000	3.105137e+000
1.216916134750637e+000	3.103909e+000
1.232216134750601e+000	3.097903e+000
1.232516134750600e+000	3.096580e+000
1.232616134750600e+000	3.095570e+000
1.232628634750601e+000	3.095300e+000
1.232653634750601e+000	3.094393e+000
1.232675509750600e+000	3.091033e+000
1.232682393539587e+000	3.085086e+000
1.232684770248294e+000	3.072526e+000
1.232685166366412e+000	3.064673e+000
1.232685324813659e+000	3.057739e+000
1.232685543562653e+000	3.043181e+000
1.232685585722610e+000	3.038043e+000
1.232685670042525e+000	3.020739e+000
1.232685726710770e+000	3.000116e+000
1.232685780468515e+000	2.961381e+000
1.232685824839706e+000	2.894641e+000
1.232685869777548e+000	2.766373e+000
1.232685917602503e+000	2.557215e+000
1.232685972133300e+000	2.261784e+000
1.232686034917165e+000	1.892880e+000
1.232686109048661e+000	1.425934e+000
1.232686257311649e+000	4.360815e-001
1.232686301730535e+000	1.527526e-001
1.232686324072226e+000	2.998670e-002
1.232686324277076e+000	2.916517e-002
1.232686324495578e+000	2.839242e-002
1.232686324932583e+000	2.701293e-002
1.232686325806593e+000	2.457164e-002
1.232686327154966e+000	2.129815e-002
1.232686329216648e+000	1.730675e-002
1.232686333224123e+000	1.164206e-002
1.232686336260585e+000	8.739770e-003
1.232686339552842e+000	6.755828e-003
1.232686343036079e+000	5.383422e-003
1.232686347567427e+000	4.225737e-003
1.232686352314925e+000	3.449105e-003
1.232686359251904e+000	2.746815e-003
1.232686366951551e+000	2.268281e-003
1.232686378252065e+000	1.856610e-003
1.232686392062483e+000	1.564888e-003
1.232686412938008e+000	1.321576e-003
1.232686440142171e+000	1.149989e-003
1.232686483287555e+000	1.010736e-003
1.232686543366626e+000	9.140001e-004
1.232686644470832e+000	8.381217e-004
1.232686795076457e+000	7.871876e-004
1.232687068541434e+000	7.490266e-004
1.232687505536170e+000	7.250535e-004
1.232690062600991e+000	6.992045e-004
1.232693428751702e+000	6.945798e-004
1.232700161053121e+000	6.929431e-004
1.272694413272895e+000	6.921141e-004
1.312694413272801e+000	6.910515e-004
1.313194413272800e+000	6.910391e-004
1.353194413272707e+000	6.901181e-004
1.393194413272614e+000	6.893184e-004
1.415594413272562e+000	6.889176e-004
1.455594413272468e+000	6.882763e-004
1.495594413272375e+000	6.877230e-004
1.517994413272323e+000	6.874570e-004
1.558094413272229e+000	6.871732e-004
1.595394413272143e+000	6.879169e-004
1.618294413272089e+000	6.906803e-004
1.620394413272084e+000	6.911923e-004
1.637394413272045e+000	7.018211e-004
1.644494413272028e+000	7.349099e-004
1.645494413272026e+000	7.644744e-004
1.645894413272025e+000	8.000627e-004
1.645994413272025e+000	8.184632e-004
1.646194413272024e+000	8.983119e-004
1.646206913272025e+000	9.085033e-004
1.646231913272025e+000	9.484395e-004
1.646281913272027e+000	1.095852e-003
1.646294413272027e+000	1.175842e-003
1.646297538272027e+000	1.215232e-003
1.646303788272025e+000	1.329528e-003
1.646305350772025e+000	1.374552e-003
1.646308475772024e+000	1.503402e-003
1.646309257022026e+000	1.550094e-003
1.646310819522025e+000	1.718984e-003
1.646313289172806e+000	2.160529e-003
1.646313755799636e+000	2.365955e-003
1.646314689053298e+000	3.088871e-003
1.646314811283055e+000	3.264190e-003
1.646315055742573e+000	3.801283e-003
1.646315116857451e+000	3.992307e-003
1.646315239087208e+000	4.562428e-003
1.646315372542055e+000	5.414634e-003
1.646315401460978e+000	5.686231e-003
1.646315459298823e+000	6.478708e-003
1.646315525695854e+000	7.820317e-003
1.646315576417457e+000	9.460289e-003
1.646315613052284e+000	1.140310e-002
1.646315642079603e+000	1.391670e-002
1.646315666183202e+000	1.734242e-002
1.646315686757671e+000	2.222485e-002
1.646315704561960e+000	2.942207e-002
1.646315720390618e+000	4.050891e-002
1.646315735137755e+000	5.862524e-002
1.646315750068528e+000	9.021424e-002
1.646315765727664e+000	1.435667e-001
1.646315783740047e+000	2.308055e-001
1.646315805306848e+000	3.593469e-001
1.646315831310250e+000	5.296784e-001
1.646315860339819e+000	7.263508e-001
1.646315912355274e+000	1.078099e+000
1.646316016386184e+000	1.745897e+000
1.646316144948795e+000	2.485449e+000
1.646316213891478e+000	2.803553e+000
1.646316255546228e+000	2.923835e+000
1.646316309021103e+000	3.003408e+000
1.646316341190399e+000	3.029121e+000
1.646316385459656e+000	3.048235e+000
1.646316434231355e+000	3.061277e+000
1.646316502753511e+000	3.072286e+000
1.646316590563298e+000	3.080772e+000
1.646316708752206e+000	3.087416e+000
1.646316875828365e+000	3.092752e+000
1.646317107510019e+000	3.096835e+000
1.646317445509475e+000	3.099985e+000
1.646320248482585e+000	3.105274e+000
1.646323265983579e+000	3.106030e+000
1.646329300985570e+000	3.106344e+000
1.668410351045221e+000	3.106290e+000
1.694310351045161e+000	3.106291e+000
1.717210351045107e+000	3.106291e+000
1.750910351045029e+000	3.106292e+000
1.789810351044938e+000	3.106293e+000
1.819610351044869e+000	3.106294e+000
1.869010351044754e+000	3.106295e+000
1.922010351044630e+000	3.106295e+000
1.984310351044485e+000	3.106293e+000
2.024410351044391e+000	3.106279e+000
2.091310351044236e+000	3.106087e+000
2.126810351044153e+000	3.105608e+000
2.156210351044084e+000	3.104262e+000
2.173810351044043e+000	3.099789e+000
2.175310351044040e+000	3.096818e+000
